city,listing_type,total_listings,ttm_revenue_mean,ttm_revenue_median,ttm_revenue_sum,ttm_occupancy_mean,bedrooms_mean,amenity_count_mean
Granadilla de Abona,Private room in rental unit,4,6890.25,6340.0,27561.0,0.48775,0.0,40.0
Granadilla de Abona,Private room in townhouse,3,4746.333333333333,6484.0,14239.0,0.21666666666666667,0.0,43.666666666666664
Granadilla de Abona,Washer,1,1619.0,1619.0,1619.0,0.069,0.0,0.0
Graz,Entire condo,12,10339.833333333334,9569.5,124078.0,0.30624999999999997,1.25,51.75
Graz,Entire home,2,7582.5,7582.5,15165.0,0.1205,2.5,35.0
Graz,Entire loft,5,7133.8,5544.0,35669.0,0.2152,0.8,40.8
Graz,Entire rental unit,136,11370.889705882353,9979.0,1546441.0,0.33954411764705883,1.3014705882352942,35.6764705882353
Graz,Entire serviced apartment,6,9287.0,7038.0,55722.0,0.18616666666666667,1.1666666666666667,30.0
Graz,Entire villa,1,17345.0,17345.0,17345.0,0.263,4.0,65.0
Graz,Floor,1,6726.0,6726.0,6726.0,0.238,2.0,31.0
Graz,Private room in condo,5,3297.0,1165.0,16485.0,0.1712,0.2,45.6
Graz,Private room in home,1,1166.0,1166.0,1166.0,0.066,1.0,18.0
Graz,Private room in rental unit,11,4072.5454545454545,3140.0,44798.0,0.23372727272727276,0.18181818181818182,31.363636363636363
Greater London,Entire condo,45,21762.82222222222,10914.0,979327.0,0.1806,1.6,38.13333333333333
Greater London,Entire cottage,1,22925.0,22925.0,22925.0,0.173,2.0,30.0
Greater London,Entire home,23,22078.608695652172,9015.0,507808.0,0.183,2.5652173913043477,37.95652173913044
Greater London,Entire rental unit,168,19225.85714285714,12091.0,3229944.0,0.18873809523809523,1.4464285714285714,32.101190476190474
Greater London,Entire serviced apartment,3,25872.0,36607.0,77616.0,0.25633333333333336,1.3333333333333333,37.0
Greater London,Entire townhouse,2,12054.5,12054.5,24109.0,0.10650000000000001,2.5,47.0
Greater London,Private room,2,9554.5,9554.5,19109.0,0.29050000000000004,0.0,27.5
Greater London,Private room in bed and breakfast,2,11141.5,11141.5,22283.0,0.43700000000000006,0.0,19.5
Greater London,Private room in casa particular,2,1912.0,1912.0,3824.0,0.0495,0.5,21.5
Greater London,Private room in condo,8,6942.5,3094.0,55540.0,0.203125,0.125,37.25
Greater London,Private room in home,15,4133.2,2613.0,61998.0,0.1267333333333333,0.8,24.8
Greater London,Private room in rental unit,23,6194.0,2432.0,142462.0,0.1461304347826087,0.391304347826087,25.304347826086957
Greater London,Private room in serviced apartment,1,21481.0,21481.0,21481.0,0.279,1.0,33.0
Greater London,Private room in tiny home,1,5087.0,5087.0,5087.0,0.162,1.0,45.0
Greater London,Private room in townhouse,1,6586.0,6586.0,6586.0,0.173,2.0,32.0
Greater London,Room in boutique hotel,1,6590.0,6590.0,6590.0,0.148,1.0,3.0
Greater London,Room in hotel,1,2590.0,2590.0,2590.0,0.06,1.0,4.0
Grenoble,Entire condo,10,9890.9,9350.0,98909.0,0.3106,1.1,38.2
Grenoble,Entire guest suite,1,2782.0,2782.0,2782.0,0.145,1.0,28.0
Grenoble,Entire guesthouse,2,6837.5,6837.5,13675.0,0.29600000000000004,1.0,38.5
Grenoble,Entire home,6,9951.5,7112.5,59709.0,0.22816666666666666,2.1666666666666665,35.5
Grenoble,Entire loft,10,9968.1,7449.0,99681.0,0.23689999999999997,1.0,49.3
Grenoble,Entire rental unit,186,9269.370967741936,7323.5,1724103.0,0.32614516129032256,1.1290322580645162,34.005376344086024
Grenoble,Entire townhouse,5,11886.8,9603.0,59434.0,0.2684,2.2,52.2
Grenoble,Private room in bed and breakfast,2,1339.5,1339.5,2679.0,0.11199999999999999,0.0,23.0
Grenoble,Private room in condo,6,3995.1666666666665,3776.0,23971.0,0.29983333333333334,0.3333333333333333,21.833333333333332
Grenoble,Private room in guesthouse,1,1479.0,1479.0,1479.0,0.123,1.0,15.0
Grenoble,Private room in home,11,4331.545454545455,3900.0,47647.0,0.3003636363636364,0.09090909090909091,24.0
Grenoble,Private room in rental unit,51,3517.4117647058824,2803.0,179388.0,0.2816470588235294,0.3333333333333333,24.96078431372549
Grenoble,Private room in townhouse,1,5754.0,5754.0,5754.0,0.438,0.0,12.0
Grenoble,Private room in villa,4,5680.0,6160.5,22720.0,0.3885,0.0,39.5
Grenoble,Room in aparthotel,3,3144.6666666666665,3017.0,9434.0,0.08333333333333333,0.3333333333333333,38.333333333333336
Gruissan,Entire chalet,31,22329.290322580644,22023.0,692208.0,0.34,2.903225806451613,40.32258064516129
Gruissan,Entire condo,35,7511.885714285714,5599.0,262916.0,0.247,0.8,34.94285714285714
Gruissan,Entire guesthouse,1,10475.0,10475.0,10475.0,0.241,2.0,49.0
Gruissan,Entire home,36,12581.25,11199.5,452925.0,0.27369444444444446,2.1944444444444446,36.05555555555556
Gruissan,Entire place,1,20475.0,20475.0,20475.0,0.822,1.0,32.0
Gruissan,Entire rental unit,54,9536.722222222223,8772.0,514983.0,0.27244444444444443,1.4074074074074074,32.68518518518518
Gruissan,Entire townhouse,4,10124.0,6298.5,40496.0,0.33725,1.0,31.25
Gruissan,Entire villa,1,8789.0,8789.0,8789.0,0.252,2.0,67.0
Gruissan,Private room in bed and breakfast,2,11860.5,11860.5,23721.0,0.40449999999999997,0.0,15.0
Gruissan,Private room in chalet,1,3053.0,3053.0,3053.0,0.093,0.0,18.0
Gruissan,Private room in guest suite,1,8609.0,8609.0,8609.0,0.449,0.0,48.0
Gruissan,Private room in villa,1,9036.0,9036.0,9036.0,0.123,2.0,40.0
Gruissan,Tent,1,5801.0,5801.0,5801.0,0.247,0.0,6.0
Gruissan,Tiny home,1,4970.0,4970.0,4970.0,0.164,1.0,49.0
Gujan-Mestras,Earthen home,1,7856.0,7856.0,7856.0,0.197,1.0,67.0
Gujan-Mestras,Entire bungalow,3,6515.333333333333,4030.0,19546.0,0.25,1.6666666666666667,39.666666666666664
Gujan-Mestras,Entire cabin,8,26056.375,27399.0,208451.0,0.40525,1.375,47.0
Gujan-Mestras,Entire chalet,17,9824.882352941177,8719.0,167023.0,0.23094117647058823,1.5294117647058822,36.1764705882353
Gujan-Mestras,Entire condo,6,9100.666666666666,8362.5,54604.0,0.21,1.1666666666666667,38.0
Gujan-Mestras,Entire condominium,1,8184.0,8184.0,8184.0,0.208,1.0,30.0
Gujan-Mestras,Entire guest suite,3,6769.333333333333,5309.0,20308.0,0.328,0.0,43.333333333333336
Gujan-Mestras,Entire guesthouse,5,10891.8,10632.0,54459.0,0.2982,1.4,35.0
Gujan-Mestras,Entire home,69,21885.304347826088,15686.0,1510086.0,0.269768115942029,2.536231884057971,43.82608695652174
Gujan-Mestras,Entire rental unit,17,10961.0,7627.0,186337.0,0.2661764705882353,1.0588235294117647,36.8235294117647
Gujan-Mestras,Entire townhouse,8,9170.25,8682.0,73362.0,0.17675,2.0,39.625
Gujan-Mestras,Entire villa,13,22247.923076923078,18661.0,289223.0,0.1783076923076923,3.923076923076923,42.15384615384615
Gujan-Mestras,Private room in bed and breakfast,7,11393.714285714286,3964.0,79756.0,0.23042857142857143,0.42857142857142855,27.857142857142858
Gujan-Mestras,Private room in chalet,1,4221.0,4221.0,4221.0,0.142,0.0,9.0
Gujan-Mestras,Private room in guesthouse,1,5799.0,5799.0,5799.0,0.151,1.0,7.0
Gujan-Mestras,Private room in home,3,5072.333333333333,5422.0,15217.0,0.146,1.3333333333333333,22.666666666666668
Gujan-Mestras,Private room in rental unit,1,10502.0,10502.0,10502.0,0.468,0.0,28.0
Gujan-Mestras,Tiny home,2,6685.5,6685.5,13371.0,0.2065,0.5,43.5
Gérardmer,Entire bungalow,1,6411.0,6411.0,6411.0,0.288,2.0,12.0
Gérardmer,Entire chalet,40,34854.25,23011.0,1394170.0,0.27805,3.725,41.0
Gérardmer,Entire condo,18,13093.444444444445,12283.5,235682.0,0.32116666666666666,1.3888888888888888,41.27777777777778
Gérardmer,Entire guesthouse,1,9807.0,9807.0,9807.0,0.329,1.0,31.0
Gérardmer,Entire home,14,31389.214285714286,29652.5,439449.0,0.30364285714285716,3.857142857142857,46.0
Gérardmer,Entire loft,3,21318.666666666668,17280.0,63956.0,0.30333333333333334,3.0,44.0
Gérardmer,Entire place,1,9734.0,9734.0,9734.0,0.351,1.0,39.0
Gérardmer,Entire rental unit,76,10843.434210526315,10305.0,824101.0,0.27489473684210525,1.631578947368421,38.223684210526315
Gérardmer,Entire serviced apartment,1,10868.0,10868.0,10868.0,0.263,2.0,32.0
Gérardmer,Entire townhouse,1,2895.0,2895.0,2895.0,0.066,2.0,21.0
Gérardmer,Entire vacation home,2,9760.0,9760.0,19520.0,0.14800000000000002,2.0,53.0
Gérardmer,Entire villa,1,40354.0,40354.0,40354.0,0.233,4.0,32.0
Gérardmer,Farm stay,3,47339.666666666664,60278.0,142019.0,0.3313333333333333,4.666666666666667,54.0
Gérardmer,Private room in bed and breakfast,2,5635.5,5635.5,11271.0,0.20400000000000001,0.0,28.0
Gérardmer,Private room in home,6,4465.5,4346.0,26793.0,0.3416666666666666,0.0,39.166666666666664
Haarlem,Boat,1,2678.0,2678.0,2678.0,0.038,3.0,17.0
Haarlem,Entire condo,9,28334.444444444445,22656.0,255010.0,0.42744444444444446,1.5555555555555556,48.0
Haarlem,Entire guest suite,2,13859.5,13859.5,27719.0,0.197,1.0,52.5
Haarlem,Entire guesthouse,1,29718.0,29718.0,29718.0,0.458,1.0,27.0
Haarlem,Entire home,92,28030.608695652172,20038.0,2578816.0,0.25571739130434784,2.967391304347826,42.75
Haarlem,Entire loft,2,43395.0,43395.0,86790.0,0.7455,1.5,53.0
Haarlem,Entire rental unit,35,27832.685714285715,25813.0,974144.0,0.39188571428571434,1.3142857142857143,36.142857142857146
Haarlem,Entire townhouse,20,26209.85,26592.5,524197.0,0.2656,2.85,43.85
Haarlem,Entire villa,2,79076.5,79076.5,158153.0,0.3465,4.0,49.0
Haarlem,Houseboat,1,48697.0,48697.0,48697.0,0.422,2.0,56.0
Haarlem,Private room in bed and breakfast,2,13738.0,13738.0,27476.0,0.241,1.0,24.0
Haarlem,Private room in cave,1,2083.0,2083.0,2083.0,0.036,0.0,13.0
Haarlem,Private room in condo,2,3439.5,3439.5,6879.0,0.0955,0.0,24.5
Haarlem,Private room in guesthouse,1,32294.0,32294.0,32294.0,0.279,3.0,52.0
Haarlem,Private room in home,8,15386.875,16481.5,123095.0,0.53875,0.25,27.875
Haarlem,Private room in houseboat,1,31582.0,31582.0,31582.0,0.466,1.0,46.0
Haarlem,Private room in loft,2,14477.5,14477.5,28955.0,0.3015,1.0,23.0
Haarlem,Private room in rental unit,8,28634.625,30965.5,229077.0,0.602,0.375,21.375
Haarlem,Private room in serviced apartment,1,26555.0,26555.0,26555.0,0.553,1.0,51.0
Haarlem,Private room in townhouse,6,23293.5,18030.5,139761.0,0.4748333333333334,0.6666666666666666,34.5
Haarlem,entire_home,1,44148.0,44148.0,44148.0,0.741,4.0,0.0
Hamburg,Barn,8,14740.125,8295.5,117921.0,0.12725,2.0,68.0
Hamburg,Camper/RV,1,11666.0,11666.0,11666.0,0.389,1.0,15.0
Hamburg,Entire cabin,1,17924.0,17924.0,17924.0,0.425,2.0,54.0
Hamburg,Entire condo,11,30627.545454545456,25112.0,336903.0,0.48572727272727273,1.3636363636363635,42.90909090909091
Hamburg,Entire cottage,1,21011.0,21011.0,21011.0,0.321,2.0,35.0
Hamburg,Entire guest suite,4,19385.0,21682.0,77540.0,0.52475,0.75,37.5
Hamburg,Entire guesthouse,3,27708.333333333332,31248.0,83125.0,0.622,1.0,43.0
Hamburg,Entire home,6,33275.166666666664,29882.0,199651.0,0.3658333333333333,2.3333333333333335,41.333333333333336
Hamburg,Entire loft,8,27932.0,25799.5,223456.0,0.38475000000000004,2.125,41.5
Hamburg,Entire place,1,15146.0,15146.0,15146.0,0.592,1.0,15.0
Hamburg,Entire rental unit,128,25080.7890625,20182.5,3210341.0,0.38790625,1.5859375,28.984375
Hamburg,Entire serviced apartment,1,27789.0,27789.0,27789.0,0.359,1.0,40.0
Hamburg,Entire villa,4,46762.75,43461.5,187051.0,0.41825,3.5,50.25
Hamburg,Farm stay,5,27058.6,14140.0,135293.0,0.2266,1.6,39.4
Hamburg,Houseboat,1,53251.0,53251.0,53251.0,0.567,2.0,26.0
Hamburg,Private room,2,7244.5,7244.5,14489.0,0.2755,0.0,15.0
Hamburg,Private room in bed and breakfast,3,6075.0,5943.0,18225.0,0.262,0.0,38.0
Hamburg,Private room in condo,9,12345.0,11400.0,111105.0,0.5332222222222222,0.1111111111111111,34.22222222222222
Hamburg,Private room in guest suite,2,5039.0,5039.0,10078.0,0.1385,1.5,42.5
Hamburg,Private room in home,19,11150.157894736842,11019.0,211853.0,0.4622631578947368,0.21052631578947367,30.0
Hamburg,Private room in hostel,10,6643.9,7491.0,66439.0,0.2939,1.0,25.0
Hamburg,Private room in rental unit,57,11791.140350877193,11337.0,672095.0,0.45859649122807017,0.21052631578947367,28.82456140350877
Hamburg,Private room in serviced apartment,1,10439.0,10439.0,10439.0,0.162,1.0,44.0
Hamburg,Private room in townhouse,9,13237.888888888889,13258.0,119141.0,0.4902222222222222,0.6666666666666666,39.666666666666664
Hamburg,Private room in villa,2,6722.5,6722.5,13445.0,0.2465,0.0,34.5
Hamburg,Room in boutique hotel,3,13900.333333333334,13594.0,41701.0,0.26666666666666666,1.0,21.333333333333332
Hanover,Entire cabin,1,1328.0,1328.0,1328.0,0.049,1.0,15.0
Hanover,Entire condo,10,23119.9,16879.5,231199.0,0.4253,1.1,35.1
Hanover,Entire guest suite,3,14454.0,18721.0,43362.0,0.41100000000000003,1.0,28.333333333333332
Hanover,Entire guesthouse,1,8635.0,8635.0,8635.0,0.211,1.0,26.0
Hanover,Entire home,9,13726.333333333334,12812.0,123537.0,0.173,3.3333333333333335,26.333333333333332
Hanover,Entire loft,5,15053.6,16484.0,75268.0,0.35940000000000005,1.4,31.2
Hanover,Entire rental unit,156,11798.288461538461,8989.0,1840533.0,0.24473076923076922,1.4743589743589745,31.641025641025642
Hanover,Entire serviced apartment,5,23600.8,18882.0,118004.0,0.2492,2.4,50.0
Hanover,Entire townhouse,1,28752.0,28752.0,28752.0,0.129,4.0,21.0
Hanover,Floor,1,8841.0,8841.0,8841.0,0.551,1.0,32.0
Hanover,Private room in bed and breakfast,3,9285.333333333334,7074.0,27856.0,0.4693333333333334,0.0,21.666666666666668
Hanover,Private room in bungalow,1,2971.0,2971.0,2971.0,0.027,2.0,23.0
Hanover,Private room in condo,11,6685.090909090909,5385.0,73536.0,0.37827272727272726,0.36363636363636365,36.18181818181818
Hanover,Private room in guesthouse,2,8484.0,8484.0,16968.0,0.38749999999999996,1.0,35.5
Hanover,Private room in home,22,5927.136363636364,5133.5,130397.0,0.21818181818181817,0.4090909090909091,21.90909090909091
Hanover,Private room in rental unit,50,6756.86,6206.5,337843.0,0.33630000000000004,0.04,25.88
Hanover,Private room in townhouse,14,4347.5,3803.5,60865.0,0.22664285714285715,0.42857142857142855,22.071428571428573
Hanover,Private room in villa,1,2802.0,2802.0,2802.0,0.107,2.0,52.0
Hanover,Shared room in rental unit,1,1464.0,1464.0,1464.0,0.044,0.0,20.0
Helsinki,Boat,1,35703.0,35703.0,35703.0,0.203,4.0,29.0
Helsinki,Entire condo,46,17962.521739130436,12968.0,826276.0,0.3968695652173913,1.0869565217391304,39.28260869565217
Helsinki,Entire cottage,1,2109.0,2109.0,2109.0,0.112,0.0,29.0
Helsinki,Entire guest suite,2,15383.5,15383.5,30767.0,0.381,1.0,51.5
Helsinki,Entire guesthouse,1,22557.0,22557.0,22557.0,0.677,1.0,41.0
Helsinki,Entire home,8,12054.75,11084.5,96438.0,0.241125,2.0,38.375
Helsinki,Entire loft,10,15997.1,12670.5,159971.0,0.3276,0.9,43.6
Helsinki,Entire rental unit,197,16083.837563451776,12241.0,3168516.0,0.3527817258883249,1.1116751269035532,34.619289340101524
Helsinki,Entire townhouse,1,45744.0,45744.0,45744.0,0.548,3.0,47.0
Helsinki,Private room in condo,4,10761.25,10893.0,43045.0,0.48950000000000005,0.0,31.0
Helsinki,Private room in guest suite,1,18160.0,18160.0,18160.0,0.611,0.0,52.0
Helsinki,Private room in home,11,3720.3636363636365,3595.0,40924.0,0.291,0.0,42.36363636363637
Helsinki,Private room in rental unit,15,6059.933333333333,4470.0,90899.0,0.313,0.13333333333333333,32.06666666666667
Helsinki,Private room in townhouse,1,7944.0,7944.0,7944.0,0.433,0.0,44.0
Heraklion Municipal Unit,Camper/RV,1,2353.0,2353.0,2353.0,0.044,2.0,15.0
Heraklion Municipal Unit,Entire apartment,1,2799.0,2799.0,2799.0,0.049,2.0,31.0
Heraklion Municipal Unit,Entire condo,33,12384.636363636364,11455.0,408693.0,0.3817878787878788,1.393939393939394,43.121212121212125
Heraklion Municipal Unit,Entire cottage,1,10290.0,10290.0,10290.0,0.247,2.0,55.0
Heraklion Municipal Unit,Entire home,18,12980.5,9039.5,233649.0,0.28905555555555557,1.8333333333333333,42.72222222222222
Heraklion Municipal Unit,Entire loft,4,6140.75,4378.0,24563.0,0.22475,1.0,38.25
Heraklion Municipal Unit,Entire rental unit,137,10372.14598540146,8628.0,1420984.0,0.3289270072992701,1.1751824817518248,36.45985401459854
Heraklion Municipal Unit,Entire townhouse,5,22989.4,14591.0,114947.0,0.3912,2.4,48.0
Heraklion Municipal Unit,Entire villa,5,43493.4,35973.0,217467.0,0.3206,3.8,66.2
Heraklion Municipal Unit,Private room in home,2,2081.0,2081.0,4162.0,0.1215,1.0,9.5
Heraklion Municipal Unit,Private room in rental unit,3,3581.6666666666665,3555.0,10745.0,0.21766666666666667,0.3333333333333333,31.0
Heraklion Municipal Unit,Room in aparthotel,1,2207.0,2207.0,2207.0,0.09,1.0,35.0
Heraklion Municipal Unit,Room in boutique hotel,1,4189.0,4189.0,4189.0,0.099,1.0,33.0
Heraklion Municipal Unit,Shared room in hostel,3,1019.0,1025.0,3057.0,0.06666666666666667,0.0,19.0
Huez,Entire chalet,14,44092.92857142857,34833.0,617301.0,0.24471428571428572,3.5714285714285716,36.785714285714285
Huez,Entire condo,42,16469.95238095238,13376.0,691738.0,0.25138095238095237,1.4047619047619047,30.642857142857142
Huez,Entire loft,1,11693.0,11693.0,11693.0,0.085,5.0,49.0
Huez,Entire rental unit,118,13870.118644067798,11781.0,1636674.0,0.2099491525423729,1.152542372881356,26.559322033898304
Huez,Entire serviced apartment,3,25023.666666666668,15362.0,75071.0,0.18899999999999997,2.0,39.0
Huez,Private room in bed and breakfast,9,16574.0,15711.0,149166.0,0.19944444444444445,0.1111111111111111,16.0
Huez,Private room in rental unit,1,9616.0,9616.0,9616.0,0.162,0.0,39.0
Hyères,Boat,2,13273.0,13273.0,26546.0,0.1495,2.0,33.5
Hyères,Entire bungalow,3,9925.0,8756.0,29775.0,0.20633333333333334,1.6666666666666667,32.0
Hyères,Entire condo,59,12219.677966101695,9297.0,720961.0,0.2947457627118644,1.0169491525423728,33.71186440677966
Hyères,Entire condominium,1,8102.0,8102.0,8102.0,0.29,0.0,27.0
Hyères,Entire cottage,2,24220.5,24220.5,48441.0,0.2695,2.5,51.5
Hyères,Entire guest suite,5,11739.8,13127.0,58699.0,0.3246,0.6,29.4
Hyères,Entire guesthouse,3,15591.666666666666,10688.0,46775.0,0.36999999999999994,0.6666666666666666,28.0
Hyères,Entire home,64,22660.34375,16703.5,1450262.0,0.252921875,2.59375,37.9375
Hyères,Entire loft,3,20169.333333333332,26532.0,60508.0,0.399,2.0,32.666666666666664
Hyères,Entire rental unit,117,13288.333333333334,9583.0,1554735.0,0.2599230769230769,1.2991452991452992,35.034188034188034
Hyères,Entire townhouse,3,29236.666666666668,36982.0,87710.0,0.24833333333333332,2.6666666666666665,42.333333333333336
Hyères,Entire villa,14,35422.71428571428,20218.5,495918.0,0.24707142857142858,3.7142857142857144,41.142857142857146
Hyères,Farm stay,1,12149.0,12149.0,12149.0,0.447,1.0,20.0
Hyères,Private room in bed and breakfast,4,5755.0,5747.5,23020.0,0.161,1.0,34.5
Hyères,Private room in condo,1,2948.0,2948.0,2948.0,0.178,0.0,23.0
Hyères,Private room in guest suite,1,4282.0,4282.0,4282.0,0.132,0.0,47.0
Hyères,Private room in home,5,5233.6,5436.0,26168.0,0.217,0.8,35.0
Hyères,Private room in rental unit,4,10525.5,9569.0,42102.0,0.428,0.0,27.25
Hyères,Private room in villa,3,2080.0,1497.0,6240.0,0.07666666666666666,0.0,26.333333333333332
Hyères,Tiny house,1,6003.0,6003.0,6003.0,0.173,1.0,37.0
Ixelles - Elsene,Entire apartment,1,15523.0,15523.0,15523.0,0.553,1.0,20.0
Ixelles - Elsene,Entire condo,8,17469.0,19526.5,139752.0,0.455125,1.0,34.0
Ixelles - Elsene,Entire guest suite,2,15295.0,15295.0,30590.0,0.29600000000000004,0.5,46.5
Ixelles - Elsene,Entire guesthouse,2,4267.5,4267.5,8535.0,0.137,1.0,11.5
Ixelles - Elsene,Entire home,8,47920.625,13089.5,383365.0,0.297875,3.5,33.875
Ixelles - Elsene,Entire loft,7,8677.57142857143,5060.0,60743.0,0.1462857142857143,1.2857142857142858,25.571428571428573
Ixelles - Elsene,Entire place,1,25625.0,25625.0,25625.0,0.17,3.0,73.0
Ixelles - Elsene,Entire rental unit,88,26221.43181818182,24595.0,2307486.0,0.4719431818181818,1.2954545454545454,31.96590909090909
Ixelles - Elsene,Entire serviced apartment,2,18236.5,18236.5,36473.0,0.1915,1.0,20.0
Ixelles - Elsene,Entire townhouse,3,71732.0,66006.0,215196.0,0.5403333333333333,4.0,40.666666666666664
Ixelles - Elsene,Private room in apartment,1,1713.0,1713.0,1713.0,0.027,1.0,27.0
Ixelles - Elsene,Private room in bed and breakfast,3,9004.0,11659.0,27012.0,0.27299999999999996,1.3333333333333333,30.666666666666668
Ixelles - Elsene,Private room in condo,4,8314.25,8927.5,33257.0,0.435,0.0,37.5
Ixelles - Elsene,Private room in farm stay,1,15823.0,15823.0,15823.0,0.608,0.0,48.0
Ixelles - Elsene,Private room in home,13,9255.76923076923,7332.0,120325.0,0.40638461538461534,0.38461538461538464,22.615384615384617
Ixelles - Elsene,Private room in rental unit,20,11553.45,10370.0,231069.0,0.3995,0.2,21.8
Ixelles - Elsene,Private room in townhouse,3,7200.333333333333,8183.0,21601.0,0.3193333333333333,0.0,10.333333333333334
Ixelles - Elsene,Private room in villa,1,24673.0,24673.0,24673.0,0.858,0.0,22.0
Ixelles - Elsene,Room in boutique hotel,1,11785.0,11785.0,11785.0,0.189,1.0,4.0
Ixelles - Elsene,Room in hotel,3,4860.666666666667,3964.0,14582.0,0.09233333333333334,0.3333333333333333,11.0
Ixelles - Elsene,Tiny home,1,35357.0,35357.0,35357.0,0.94,1.0,30.0
Kadıköy,Entire condo,19,16614.842105263157,18325.0,315682.0,0.4618421052631579,1.5789473684210527,45.05263157894737
Kadıköy,Entire guesthouse,1,2275.0,2275.0,2275.0,0.14,1.0,28.0
Kadıköy,Entire home,12,11401.583333333334,11940.0,136819.0,0.4054166666666667,1.5833333333333333,41.833333333333336
Kadıköy,Entire loft,5,18267.6,8839.0,91338.0,0.39560000000000006,0.8,35.0
Kadıköy,Entire rental unit,159,13707.968553459119,11971.0,2179567.0,0.4201006289308177,1.371069182389937,37.0062893081761
Kadıköy,Entire serviced apartment,17,5497.882352941177,2509.0,93464.0,0.18047058823529413,1.2941176470588236,31.58823529411765
Kadıköy,Entire townhouse,1,42214.0,42214.0,42214.0,0.334,5.0,52.0
Kadıköy,Entire villa,1,25256.0,25256.0,25256.0,0.548,1.0,62.0
Kadıköy,Private room in casa particular,1,10326.0,10326.0,10326.0,0.63,0.0,46.0
Kadıköy,Private room in condo,5,3212.6,1236.0,16063.0,0.2592,0.0,41.8
Kadıköy,Private room in home,1,273.0,273.0,273.0,0.033,0.0,9.0
Kadıköy,Private room in pension,3,15150.333333333334,13962.0,45451.0,0.7296666666666667,1.0,42.666666666666664
Kadıköy,Private room in rental unit,32,2639.25,1088.0,84456.0,0.23175,0.25,35.21875
Kadıköy,Private room in serviced apartment,1,29802.0,29802.0,29802.0,0.652,0.0,37.0
Kadıköy,Private room in townhouse,5,6739.6,3545.0,33698.0,0.31120000000000003,0.0,37.2
Kadıköy,Room in aparthotel,21,6599.428571428572,3750.0,138588.0,0.2683809523809524,0.8095238095238095,22.666666666666668
Kadıköy,Room in boutique hotel,11,6854.545454545455,6417.0,75400.0,0.26754545454545453,1.0,37.45454545454545
Kadıköy,Room in hotel,2,5563.5,5563.5,11127.0,0.277,1.0,20.0
Kadıköy,Tiny home,1,5460.0,5460.0,5460.0,0.148,1.0,55.0
Kassandra Municipal Unit,Cycladic home,1,6758.0,6758.0,6758.0,0.088,3.0,23.0
Kassandra Municipal Unit,Entire apartment,1,7779.0,7779.0,7779.0,0.197,2.0,19.0
Kassandra Municipal Unit,Entire bungalow,1,18178.0,18178.0,18178.0,0.186,2.0,57.0
Kassandra Municipal Unit,Entire condo,12,8933.333333333334,8299.0,107200.0,0.19733333333333333,1.75,44.5
Kassandra Municipal Unit,Entire cottage,10,15402.8,17397.5,154028.0,0.2883,2.5,45.5
Kassandra Municipal Unit,Entire guesthouse,1,19700.0,19700.0,19700.0,0.195,4.0,62.0
Kassandra Municipal Unit,Entire home,66,12331.015151515152,10560.5,813847.0,0.1863030303030303,2.4393939393939394,41.21212121212121
Kassandra Municipal Unit,Entire rental unit,53,9920.88679245283,8168.0,525807.0,0.18066037735849055,1.6603773584905661,34.886792452830186
Kassandra Municipal Unit,Entire residential home,1,3993.0,3993.0,3993.0,0.038,3.0,16.0
Kassandra Municipal Unit,Entire serviced apartment,1,6244.0,6244.0,6244.0,0.173,2.0,28.0
Kassandra Municipal Unit,Entire townhouse,11,9297.454545454546,7475.0,102272.0,0.13318181818181818,2.8181818181818183,38.54545454545455
Kassandra Municipal Unit,Entire vacation home,1,21295.0,21295.0,21295.0,0.277,2.0,52.0
Kassandra Municipal Unit,Entire villa,42,23012.690476190477,18200.0,966533.0,0.17130952380952383,3.3333333333333335,43.857142857142854
Kassandra Municipal Unit,Room in aparthotel,2,9235.0,9235.0,18470.0,0.14550000000000002,2.0,40.5
Kaş,Boat,1,9497.0,9497.0,9497.0,0.036,4.0,22.0
Kaş,Entire bungalow,2,4573.0,4573.0,9146.0,0.16699999999999998,1.0,33.0
Kaş,Entire condo,12,11801.833333333334,12049.0,141622.0,0.16866666666666666,2.5,34.416666666666664
Kaş,Entire cottage,6,33823.333333333336,27114.0,202940.0,0.24250000000000002,3.1666666666666665,47.666666666666664
Kaş,Entire guest suite,1,10166.0,10166.0,10166.0,0.066,4.0,15.0
Kaş,Entire guesthouse,1,7295.0,7295.0,7295.0,0.052,3.0,53.0
Kaş,Entire home,36,23703.63888888889,20564.5,853331.0,0.19916666666666666,3.1666666666666665,42.916666666666664
Kaş,Entire loft,5,22291.0,23013.0,111455.0,0.5052,1.2,30.4
Kaş,Entire rental unit,56,10624.0,10654.5,594944.0,0.21507142857142858,1.9107142857142858,35.44642857142857
Kaş,Entire serviced apartment,7,10563.142857142857,9269.0,73942.0,0.23242857142857143,1.5714285714285714,38.857142857142854
Kaş,Entire townhouse,2,3519.0,3519.0,7038.0,0.089,1.5,27.5
Kaş,Entire villa,157,21812.541401273884,13260.0,3424569.0,0.15770063694267517,3.4585987261146496,36.54140127388535
Kaş,Island,1,36027.0,36027.0,36027.0,0.06,4.0,68.0
Kaş,Private room in bed and breakfast,2,3137.0,3137.0,6274.0,0.07400000000000001,1.0,29.5
Kaş,Private room in rental unit,1,5482.0,5482.0,5482.0,0.137,0.0,29.0
Kaş,Private room in serviced apartment,1,11549.0,11549.0,11549.0,0.244,1.0,35.0
